Reference Number = 2408 Incident Particle: neutron  Target: Z= 94 A= 239 Ef = -6.090
En(MeV)     DWV    DWV(symm)     DW>      DW<      DWvso      Vv        Vhf      Vdisp    VHFder     DWVder    T12der   DVSder  +   DWS   =   Vs
 -4.000    0.356     0.323     0.044    -0.011    -0.040    45.846    45.489     0.356     0.000    -0.000     0.000    -0.000     1.674     1.674
 -3.950    0.365     0.331     0.045    -0.012    -0.041    45.831    45.466     0.365     0.000    -0.000     0.000    -0.000     1.711     1.711
 -3.900    0.373     0.339     0.046    -0.012    -0.042    45.816    45.442     0.373     0.000    -0.000     0.000    -0.000     1.747     1.747
 -3.850    0.382     0.347     0.047    -0.012    -0.043    45.801    45.419     0.382     0.000    -0.000     0.000    -0.000     1.782     1.782
 -3.800    0.390     0.354     0.048    -0.012    -0.044    45.786    45.395     0.390     0.000    -0.000     0.000    -0.000     1.818     1.818
 -3.750    0.399     0.362     0.050    -0.013    -0.045    45.770    45.372     0.399     0.000    -0.000     0.000    -0.000     1.853     1.853
 -3.700    0.407     0.370     0.051    -0.013    -0.046    45.755    45.348     0.407     0.000    -0.000     0.000    -0.000     1.888     1.888
 -3.650    0.416     0.377     0.052    -0.013    -0.047    45.740    45.325     0.416     0.000    -0.000     0.000    -0.000     1.922     1.922
 -3.600    0.424     0.385     0.053    -0.013    -0.048    45.725    45.301     0.424     0.000    -0.000     0.000    -0.000     1.957     1.957
 -3.550    0.433     0.393     0.054    -0.014    -0.049    45.711    45.278     0.433     0.000    -0.000     0.000    -0.000     1.991     1.991
 -3.500    0.441     0.401     0.055    -0.014    -0.050    45.696    45.254     0.441     0.000    -0.000     0.000    -0.000     2.025     2.025
 -3.450    0.450     0.408     0.056    -0.014    -0.051    45.681    45.231     0.450     0.000    -0.000     0.000    -0.000     2.058     2.058
 -3.400    0.458     0.416     0.057    -0.015    -0.052    45.666    45.207     0.458     0.000    -0.000     0.000    -0.000     2.091     2.091
 -3.350    0.467     0.424     0.058    -0.015    -0.053    45.651    45.184     0.467     0.000    -0.000     0.000    -0.000     2.124     2.124
 -3.300    0.475     0.431     0.059    -0.015    -0.054    45.636    45.160     0.475     0.000    -0.000     0.000    -0.000     2.157     2.157
 -3.250    0.484     0.439     0.060    -0.015    -0.055    45.621    45.137     0.484     0.000    -0.000     0.000    -0.000     2.189     2.189
 -3.200    0.492     0.447     0.061    -0.016    -0.056    45.606    45.114     0.492     0.000    -0.000     0.000    -0.000     2.221     2.221
 -3.150    0.501     0.455     0.062    -0.016    -0.057    45.591    45.090     0.501     0.000    -0.000     0.000    -0.000     2.253     2.253
 -3.100    0.509     0.462     0.063    -0.016    -0.058    45.576    45.067     0.509     0.000    -0.000     0.000    -0.000     2.285     2.285
 -3.050    0.518     0.470     0.064    -0.016    -0.059    45.561    45.043     0.518     0.000    -0.000     0.000    -0.000     2.316     2.316
 -3.000    0.526     0.478     0.065    -0.017    -0.060    45.547    45.020     0.526     0.000    -0.000     0.000    -0.000     2.347     2.347
 -2.950    0.535     0.485     0.067    -0.017    -0.061    45.532    44.997     0.535     0.000    -0.000     0.000    -0.000     2.377     2.377
 -2.900    0.543     0.493     0.068    -0.017    -0.062    45.517    44.973     0.543     0.000    -0.000     0.000    -0.000     2.407     2.407
 -2.850    0.552     0.501     0.069    -0.017    -0.063    45.502    44.950     0.552     0.000    -0.000     0.000    -0.000     2.437     2.437
 -2.800    0.560     0.508     0.070    -0.018    -0.064    45.487    44.927     0.560     0.000    -0.000     0.000    -0.000     2.467     2.467
 -2.750    0.569     0.516     0.071    -0.018    -0.065    45.472    44.904     0.569     0.000    -0.000     0.000    -0.000     2.496     2.496
 -2.700    0.577     0.524     0.072    -0.018    -0.066    45.458    44.880     0.577     0.000    -0.000     0.000    -0.000     2.525     2.525
 -2.650    0.586     0.532     0.073    -0.019    -0.067    45.443    44.857     0.586     0.000    -0.000     0.000    -0.000     2.554     2.554
 -2.600    0.594     0.539     0.074    -0.019    -0.068    45.428    44.834     0.594     0.000    -0.000     0.000    -0.000     2.582     2.582
 -2.550    0.603     0.547     0.075    -0.019    -0.069    45.413    44.811     0.603     0.000    -0.000     0.000    -0.000     2.610     2.610
 -2.500    0.611     0.555     0.076    -0.019    -0.070    45.399    44.787     0.611     0.000    -0.000     0.000    -0.000     2.637     2.637
 -2.450    0.620     0.562     0.077    -0.020    -0.070    45.384    44.764     0.620     0.000    -0.000     0.000    -0.000     2.665     2.665
 -2.400    0.628     0.570     0.078    -0.020    -0.071    45.369    44.741     0.628     0.000    -0.000     0.000    -0.000     2.692     2.692
 -2.350    0.637     0.578     0.079    -0.020    -0.072    45.354    44.718     0.637     0.000    -0.000     0.000    -0.000     2.718     2.718
 -2.300    0.645     0.585     0.080    -0.020    -0.073    45.340    44.694     0.645     0.000    -0.000     0.000    -0.000     2.745     2.745
 -2.250    0.654     0.593     0.081    -0.021    -0.074    45.325    44.671     0.654     0.000    -0.000     0.000    -0.000     2.771     2.771
 -2.200    0.662     0.601     0.082    -0.021    -0.075    45.310    44.648     0.662     0.000    -0.000     0.000    -0.000     2.796     2.796
 -2.150    0.671     0.609     0.083    -0.021    -0.076    45.296    44.625     0.671     0.000    -0.000     0.000    -0.000     2.821     2.821
 -2.100    0.679     0.616     0.085    -0.022    -0.077    45.281    44.602     0.679     0.000    -0.000     0.000    -0.000     2.846     2.846
 -2.050    0.688     0.624     0.086    -0.022    -0.078    45.266    44.579     0.688     0.000    -0.000     0.000    -0.000     2.871     2.871
 -2.000    0.696     0.632     0.087    -0.022    -0.079    45.252    44.556     0.696     0.000    -0.000     0.000    -0.000     2.895     2.895
 -1.950    0.705     0.639     0.088    -0.022    -0.080    45.237    44.533     0.705     0.000    -0.000     0.000    -0.000     2.919     2.919
 -1.900    0.713     0.647     0.089    -0.023    -0.081    45.223    44.509     0.713     0.000    -0.000     0.000    -0.000     2.943     2.943
 -1.850    0.722     0.655     0.090    -0.023    -0.082    45.208    44.486     0.722     0.000    -0.000     0.000    -0.000     2.966     2.966
 -1.800    0.730     0.662     0.091    -0.023    -0.083    45.193    44.463     0.730     0.000    -0.000     0.000    -0.000     2.989     2.989
 -1.750    0.739     0.670     0.092    -0.023    -0.084    45.179    44.440     0.739     0.000    -0.000     0.000    -0.000     3.012     3.012
 -1.700    0.747     0.678     0.093    -0.024    -0.085    45.164    44.417     0.747     0.000    -0.000     0.000    -0.000     3.034     3.034
 -1.650    0.755     0.685     0.094    -0.024    -0.086    45.150    44.394     0.755     0.000    -0.000     0.000    -0.000     3.056     3.056
 -1.600    0.764     0.693     0.095    -0.024    -0.087    45.135    44.371     0.764     0.000    -0.000     0.000    -0.000     3.078     3.078
 -1.550    0.772     0.701     0.096    -0.024    -0.088    45.121    44.348     0.772     0.000    -0.000     0.000    -0.000     3.099     3.099
 -1.500    0.781     0.708     0.097    -0.025    -0.089    45.106    44.325     0.781     0.000    -0.000     0.000    -0.000     3.120     3.120
 -1.450    0.789     0.716     0.098    -0.025    -0.090    45.092    44.302     0.789     0.000    -0.000     0.000    -0.000     3.140     3.140
 -1.400    0.798     0.724     0.099    -0.025    -0.091    45.077    44.279     0.798     0.000    -0.000     0.000    -0.000     3.160     3.160
 -1.350    0.806     0.731     0.100    -0.026    -0.092    45.063    44.256     0.806     0.000    -0.000     0.000    -0.000     3.180     3.180
 -1.300    0.815     0.739     0.102    -0.026    -0.093    45.048    44.233     0.815     0.000    -0.000     0.000    -0.000     3.200     3.200
 -1.250    0.823     0.747     0.103    -0.026    -0.094    45.034    44.210     0.823     0.000    -0.000     0.000    -0.000     3.219     3.219
 -1.200    0.832     0.754     0.104    -0.026    -0.095    45.019    44.188     0.832     0.000    -0.000     0.000    -0.000     3.238     3.238
 -1.150    0.840     0.762     0.105    -0.027    -0.096    45.005    44.165     0.840     0.000    -0.000     0.000    -0.000     3.257     3.257
 -1.100    0.848     0.770     0.106    -0.027    -0.097    44.990    44.142     0.848     0.000    -0.000     0.000    -0.000     3.275     3.275
 -1.050    0.857     0.777     0.107    -0.027    -0.098    44.976    44.119     0.857     0.000    -0.000     0.000    -0.000     3.293     3.293
 -1.000    0.865     0.785     0.108    -0.027    -0.099    44.961    44.096     0.865     0.000    -0.000     0.000    -0.000     3.310     3.310
 -0.950    0.874     0.793     0.109    -0.028    -0.099    44.947    44.073     0.874     0.000    -0.000     0.000    -0.000     3.327     3.327
 -0.900    0.882     0.800     0.110    -0.028    -0.100    44.933    44.050     0.882     0.000    -0.000     0.000    -0.000     3.344     3.344
 -0.850    0.891     0.808     0.111    -0.028    -0.101    44.918    44.027     0.891     0.000    -0.000     0.000    -0.000     3.361     3.361
 -0.800    0.899     0.815     0.112    -0.028    -0.102    44.904    44.005     0.899     0.000    -0.000     0.000    -0.000     3.377     3.377
 -0.750    0.908     0.823     0.113    -0.029    -0.103    44.889    43.982     0.908     0.000    -0.000     0.000    -0.000     3.393     3.393
 -0.700    0.916     0.831     0.114    -0.029    -0.104    44.875    43.959     0.916     0.000    -0.000     0.000    -0.000     3.408     3.408
 -0.650    0.924     0.838     0.115    -0.029    -0.105    44.861    43.936     0.924     0.000    -0.000     0.000    -0.000     3.424     3.424
 -0.600    0.933     0.846     0.116    -0.030    -0.106    44.846    43.913     0.933     0.000    -0.000     0.000    -0.000     3.439     3.439
 -0.550    0.941     0.854     0.117    -0.030    -0.107    44.832    43.891     0.941     0.000    -0.000     0.000    -0.000     3.453     3.453
 -0.500    0.950     0.861     0.118    -0.030    -0.108    44.818    43.868     0.950     0.000    -0.000     0.000    -0.000     3.467     3.467
